Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
64.720,17676,144.000,129.000,7.688,N/A,10.000,26.000,54.000,660.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65.267,17676,144.000,129.000,7.688,N/A,10.000,26.000,54.000,660.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65.699,17676,144.000,131.000,6.541,N/A,9.000,33.000,54.000,660.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66.248,17676,144.000,131.000,6.541,N/A,9.000,33.000,54.000,660.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66.798,17676,143.000,131.000,5.180,N/A,13.000,0.000,54.000,412.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67.238,17676,143.000,131.000,5.180,N/A,13.000,0.000,54.000,412.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67.784,17676,144.000,131.000,7.178,N/A,10.000,25.000,54.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68.221,17676,144.000,131.000,7.178,N/A,10.000,25.000,54.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68.767,17676,144.000,132.000,7.347,N/A,9.000,27.000,54.000,442.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69.204,17676,144.000,132.000,7.347,N/A,9.000,27.000,54.000,442.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69.754,17676,143.000,126.000,7.355,N/A,9.000,53.000,54.000,660.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70.299,17676,143.000,126.000,7.355,N/A,9.000,53.000,54.000,660.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70.734,17676,90.000,130.000,8.196,N/A,12.000,24.000,54.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71.282,17676,90.000,130.000,8.196,N/A,12.000,24.000,54.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71.721,17676,143.000,124.000,8.086,N/A,14.000,25.000,54.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72.269,17676,143.000,124.000,8.086,N/A,14.000,25.000,54.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72.819,17676,144.000,129.000,7.914,N/A,11.000,25.000,54.000,547.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73.255,17676,144.000,129.000,7.914,N/A,11.000,25.000,54.000,547.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73.803,17676,145.000,124.000,8.012,N/A,9.000,26.000,54.000,547.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74.244,17676,145.000,124.000,8.012,N/A,9.000,26.000,54.000,547.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74.794,17676,145.000,125.000,6.886,N/A,10.000,68.000,54.000,345.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75.234,17676,145.000,125.000,6.886,N/A,10.000,68.000,54.000,345.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75.780,17676,143.000,132.000,6.874,N/A,9.000,26.000,54.000,517.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76.326,17676,143.000,132.000,6.874,N/A,9.000,26.000,54.000,517.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76.762,17676,145.000,129.000,7.013,N/A,10.000,27.000,54.000,517.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77.312,17676,145.000,129.000,7.013,N/A,10.000,27.000,54.000,517.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77.749,17676,144.000,126.000,6.964,N/A,9.000,7.000,54.000,1500.000,6001.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78.293,17676,144.000,126.000,6.964,N/A,9.000,7.000,54.000,1500.000,6001.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78.841,17676,144.000,123.000,7.262,N/A,10.000,7.000,55.000,1500.000,6001.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79.281,17676,144.000,123.000,7.262,N/A,10.000,7.000,55.000,1500.000,6001.000,0.787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79.832,17676,143.000,124.000,8.148,N/A,9.000,14.000,55.000,525.000,5501.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80.269,17676,143.000,124.000,8.148,N/A,9.000,14.000,55.000,525.000,5501.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80.812,17676,143.000,117.000,7.788,N/A,10.000,26.000,54.000,420.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
81.248,17676,143.000,117.000,7.788,N/A,10.000,26.000,54.000,420.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
81.799,17676,144.000,119.000,7.758,N/A,9.000,27.000,54.000,510.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82.348,17676,144.000,119.000,7.758,N/A,9.000,27.000,54.000,510.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82.787,17676,143.000,129.000,6.628,N/A,11.000,25.000,54.000,600.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83.334,17676,143.000,129.000,6.628,N/A,11.000,25.000,54.000,600.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83.772,17676,143.000,125.000,6.611,N/A,12.000,26.000,54.000,495.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84.316,17676,143.000,125.000,6.611,N/A,12.000,26.000,54.000,495.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84.752,17676,144.000,121.000,7.713,N/A,12.000,26.000,54.000,495.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85.297,17676,144.000,121.000,7.713,N/A,12.000,26.000,54.000,495.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
